Transaction_ID,Customer_ID,Purchase_Date,Age,Gender,City,Employment,Monthly_Income,Purchase_Amount,Installments,Monthly_Installment,Remaining_Installments,Total_Remaining_Balance,Category,Store Name,Channel,Active_Contracts,DTI_Ratio,Delay_Days,Status,SIMAH_Status
TX01257,C0141,2024-03-01,19,Female,Dammam,Student,4123,241,4,60.25,0,0,Fashion,Chanel,App,1,0.015,0,Paid on time,Not Reported
TX01258,C0107,2024-11-15,63,Male,Al-Ahsa,Employed,13524,4195,4,1048.75,0,0,Furniture,IKEA,App,1,0.078,0,Paid on time,Not Reported
TX01259,C0692,2025-08-03,63,Male,RIYADH,Employed,20675,3091,4,772.75,0,0,Beauty,Sephora,App,6,0.146,0,Paid on time,Not Reported
TX01260,C0644,2024-12-21,40,Male,Dhahran,Employed,9292,369,3,92.25,0,0,Dining,Maestro Pizza,App,3,0.107,0,Paid on time,Not Reported
TX01261,C0633,2025-02-15,63,Female,Jeddah,Employed,15868,3085,4,771.25,0,0,Travel,Saudia Airlines,App,7,0.219,122,Late,Delayed (Reported)
TX01262,C0743,2025-11-03,21,Male,Riyadh,Student,18828,2637,4,659.25,1,158.25,Fashion,Centerpoint,App,2,0.059,0,Paid on time,Not Reported
TX01263,C0741,2025-04-03,25,Female,Jeddah,Employed,11737,1821,4,455.25,0,0,Fashion,Centerpoint,App,3,0.115,0,Paid on time,Not Reported
TX01264,C0006,2025-11-03,64,Male,Jeddah,Employed,19179,1963,4,490.75,1,243.25,electronics,General Store,Web,4,0.096,0,Paid on time,Not Reported
TX01265,C0246,2025-03-11,50,Male,Dhahran,Employed,19806,2990,4,747.5,0,0,Furniture,Midas,App,5,0.129,42,Late,Delayed (Reported)
TX01266,C0430,2025-07-28,36,Male,Dhahran,Self-employed,10471,2834,3,708.5,0,0,Groceries,Danube,Web,5,0.24,135,Missed,Delayed (Reported)
TX01267,C0076,2025-08-03,21,Female,Jeddah,Student,12858,583,4,145.75,0,0,fashion,Mango,App,7,0.221,95,Late,Delayed (Reported)
TX01268,C0310,2025-05-07,22,Female,Jeddah,Student,15761,4941,4,1235.25,0,0,Fashion,Herm�s,App,3,0.135,0,Paid on time,Not Reported
TX01269,C0321,2025-02-11,19,Male,Riyadh,Student,9768,861,4,215.25,0,0,electronics,General Store,Web,4,0.16,0,Paid on time,Not Reported
TX01270,C0163,2025-11-03,20,Male,riyadh,Student,16606,4672,4,1168,1,171.5,Beauty,Faces,Web,6,0.206,210,Late,Defaulted (Blacklisted)
TX01271,C0274,2024-11-25,19,Female,Mecca,Employed,10175,2236,4,559,0,0,Electronics,General Store,Web,2,0.099,0,Paid on time,Not Reported
TX01272,C0309,2025-12-10,52,Male,Mecca,Employed,24488,4002,4,1000.5,2,263.5,Groceries,Panda,App,5,0.114,137,Late,Delayed (Reported)
TX01273,C0612,2025-01-09,25,Female,riyadh,Unemployed,2855,863,4,215.75,0,0,Electronics,General Store,App,5,0.706,68,Missed,Delayed (Reported)
TX01274,C0238,2024-07-03,24,Female,Dammam,Student,15133,4714,4,1178.5,0,0,Electronics,General Store,Web,1,0.078,0,Paid on time,Not Reported
TX01275,C0551,2024-12-13,36,Female,Riyadh,Employed,10968,1677,4,419.25,0,0,Furniture,Abyat,App,5,0.202,148,Late,Delayed (Reported)
TX01276,C0374,2024-04-08,25,Female,Jeddah,Employed,5508,870,3,217.5,0,0,groceries,Panda,App,1,0.039,0,Paid on time,Not Reported
TX01277,C0392,2025-06-01,32,Male,Riyadh,Employed,8190,271,4,67.75,0,0,Beauty,Faces,App,5,0.228,0,Paid on time,Not Reported
TX01278,C0543,2025-10-26,29,Female,Hail,Employed,4608,278,4,69.5,0,0,Electronics,General Store,App,3,0.21,0,Paid on time,Not Reported
TX01279,C0376,2024-11-16,34,Male,Najran,Self-employed,17679,3688,4,922,0,0,Electronics,General Store,App,1,0.052,0,Paid on time,Not Reported
TX01280,C0497,2025-08-09,49,Male,Jeddah,Employed,16880,4420,4,1105,0,0,Electronics,General Store,App,6,0.199,0,Paid on time,Not Reported
TX01281,C0037,2024-04-02,47,Female,Abha,Employed,17144,3125,4,781.25,0,0,Electronics,General Store,App,2,0.072,0,Paid on time,Not Reported
TX01282,C0514,2025-02-17,22,Male,Al-Baha,Student,9632,2893,3,723.25,0,0,Groceries,Othaim Markets,App,7,0.355,140,Missed,Delayed (Reported)
TX01283,C0550,2025-03-10,22,Male,Buraidah,Student,11130,1959,4,489.75,0,0,fashion,Dior,App,4,0.165,0,Paid on time,Not Reported
TX01284,C0630,2024-07-11,18,Female,Dammam,Student,14657,2567,4,641.75,0,0,Fashion,Chanel,App,5,0.167,145,Late,Delayed (Reported)
TX01285,C0686,2025-05-07,46,Female,Medina,Employed,20994,374,3,93.5,0,0,Dining,Albaik,App,7,0.133,0,Paid on time,Not Reported
TX01286,C0766,2024-12-25,39,Male,Riyadh,Employed,13022,808,3,202,0,0,Electronics,General Store,App,1,0.016,0,Paid on time,Not Reported
TX01287,C0024,2025-10-14,56,Female,Dammam,Employed,14802,571,4,142.75,0,0,Electronics,General Store,App,4,0.101,0,Paid on time,Not Reported
TX01288,C0053,2025-07-23,53,Male,Dhahran,Employed,13187,2391,4,597.75,0,0,Electronics,General Store,Web,6,0.216,210,Missed,Defaulted (Blacklisted)
TX01289,C0611,2024-03-09,26,Female,Jeddah,Employed,14697,2356,4,589,0,0,electronics,General Store,App,2,0.071,0,Paid on time,Not Reported
TX01290,C0104,2025-05-17,27,Male,Jeddah,Employed,8549,798,3,199.5,0,0,Beauty,Faces,App,2,0.076,0,Paid on time,Not Reported
TX01291,C0010,2025-07-22,51,Female,Dhahran,Employed,22365,577,4,144.25,0,0,Electronics,General Store,App,7,0.127,152,Late,Delayed (Reported)
TX01292,C0585,2025-08-13,51,Female,Jeddah,Self-employed,12111,3065,4,766.25,0,0,Electronics,General Store,App,5,0.212,89,Late,Delayed (Reported)
TX01293,C0153,2025-11-13,65,Male,Riyadh,Employed,21233,566,4,141.5,1,576.5,Travel,Almosafer,In-Store,3,0.049,0,Paid on time,Not Reported
TX01294,C0450,2025-08-02,60,Female,Dhahran,Employed,19586,1935,4,483.75,0,0,Electronics,General Store,App,6,0.14,206,Missed,Defaulted (Blacklisted)
TX01295,C0366,2025-07-28,39,Male,Najran,Employed,11255,2371,4,592.75,0,0,Furniture,IKEA,In-Store,5,0.213,33,Missed,Delayed (Reported)
TX01296,C0511,2025-08-27,57,Female,Dammam,Self-employed,17213,3311,4,827.75,0,0,Electronics,General Store,Web,7,0.205,88,Missed,Delayed (Reported)
TX01297,C0735,2025-12-03,24,Female,Riyadh,Student,17736,4389,4,1097.25,2,877.5,Fashion,Chanel,App,3,0.113,0,Paid on time,Not Reported
TX01298,C0701,2024-11-01,20,Female,Al-Jubail,Student,8123,2100,4,525,0,0,Electronics,General Store,App,4,0.231,0,Paid on time,Not Reported
TX01299,C0512,2025-08-05,55,Female,Dammam,Employed,24076,4603,4,1150.75,0,0,Electronics,General Store,App,3,0.085,0,Paid on time,Not Reported
TX01300,C0026,2024-08-08,44,Male,Riyadh  ,Self-employed,18599,3388,4,847,0,0,electronics,General Store,App,1,0.046,0,Paid on time,Not Reported
TX01301,C0659,2025-03-27,41,Female,Dammam,Employed,19938,797,4,199.25,0,0,Electronics,General Store,In-Store,5,0.1,176,Late,Delayed (Reported)
TX01302,C0606,2025-08-23,50,Female,Mecca,Employed,14608,2485,4,621.25,0,0,Electronics,General Store,Web,4,0.135,0,Paid on time,Not Reported
TX01303,C0233,2024-02-18,27,Male,Al Khobar,Employed,11562,313,4,78.25,0,0,Fashion,Centerpoint,App,1,0.007,0,Paid on time,Not Reported
TX01304,C0459,2025-09-09,52,Female,Yanbu,Employed,14950,1677,3,419.25,0,0,Electronics,General Store,Web,7,0.209,154,Late,Delayed (Reported)
TX01305,C0021,2024-04-24,18,Male,Mecca,Student,11511,2375,4,593.75,0,0,Beauty,Boots,App,5,0.208,86,Missed,Delayed (Reported)
TX01306,C0580,2025-04-19,37,Female,Jeddah,Employed,14004,4344,4,1086,0,0,Beauty,Nice One,App,4,0.174,0,Paid on time,Not Reported
TX01307,C0199,2025-08-18,47,Male,Dhahran,Employed,23136,2513,4,628.25,0,0,Furniture,Home Centre,App,6,0.124,60,Late,Delayed (Reported)
TX01308,C0271,2025-02-05,19,Male,Riyadh,Student,17519,1292,4,323,0,0,Fashion,Herm�s,App,4,0.095,0,Paid on time,Not Reported
TX01309,C0149,2025-12-23,18,Male,Medina,Employed,11209,2307,4,576.75,2,1070.5,Furniture,Midas,App,2,0.092,0,Paid on time,Not Reported
TX01310,C0471,2024-08-08,31,Male,Mecca,Self-employed,6320,1082,4,270.5,0,0,Beauty,Nice One,App,3,0.185,0,Paid on time,Not Reported
TX01311,C0391,2025-04-20,50,Male,Medina,Employed,23102,1479,4,369.75,0,0,Travel,Almosafer,App,5,0.094,184,Late,Defaulted (Blacklisted)
TX01312,C0353,2025-04-01,24,Male,Riyadh,Employed,6185,939,4,234.75,0,0,Fashion,Fendi,Web,4,0.256,0,Paid on time,Not Reported
TX01313,C0247,2025-02-12,22,Male,Al-Ahsa,Student,14926,1370,4,342.5,0,0,Groceries,Othaim Markets,Web,4,0.113,0,Paid on time,Not Reported
TX01314,C0186,2025-11-25,34,Female,Jeddah,Employed,17888,2544,4,636,1,766.5,Electronics,General Store,Web,2,0.061,0,Paid on time,Not Reported
TX01315,C0347,2024-08-14,34,Female,Jazan,Employed,9539,1155,4,288.75,0,0,Electronics,General Store,App,2,0.077,0,Paid on time,Not Reported
TX01316,C0411,2025-08-24,58,Female,Yanbu,Employed,20709,4525,4,1131.25,0,0,Electronics,General Store,App,3,0.098,0,Paid on time,Not Reported
TX01317,C0413,2025-02-09,65,Male,Riyadh,Employed,21238,4190,4,1047.5,0,0,travel,Almosafer,App,2,0.071,0,Paid on time,Not Reported
TX01318,C0402,2024-02-10,40,Female,Riyadh,Employed,17574,1768,4,442,0,0,travel,flynas,Web,5,0.128,128,Missed,Delayed (Reported)
TX01319,C0487,2025-04-27,34,Female,Dhahran,Self-employed,13294,2485,4,621.25,0,0,Beauty,Nice One,App,5,0.182,118,Late,Delayed (Reported)
TX01320,C0173,2024-07-08,48,Female,Riyadh,Employed,20769,2344,4,586,0,0,Travel,flyadeal,App,2,0.05,0,Paid on time,Not Reported
TX01321,C0349,2024-04-09,19,Female,Al-Jubail,Employed,10140,3335,4,833.75,0,0,Travel,flyadeal,App,4,0.215,0,Paid on time,Not Reported
TX01322,C0538,2025-08-05,60,Female,Riyadh,Self-employed,12450,1223,3,305.75,0,0,Travel,Saudia Airlines,App,3,0.097,0,Paid on time,Not Reported
TX01323,C0291,2024-04-22,37,Female,Dammam,Employed,19216,2970,4,742.5,0,0,Fashion,Centerpoint,App,4,0.109,0,Paid on time,Not Reported
TX01324,C0373,2024-08-09,57,Female,Medina,Employed,16433,360,4,90,0,0,Travel,flyadeal,App,3,0.06,0,Paid on time,Not Reported
TX01325,C0213,2025-11-06,41,Male,Al-Jubail,Employed,10935,447,3,111.75,1,362,Electronics,General Store,App,7,0.257,139,Missed,Delayed (Reported)
TX01326,C0466,2025-01-02,47,Female,Dhahran,Employed,23261,4610,4,1152.5,0,0,Electronics,General Store,Web,5,0.127,111,Missed,Delayed (Reported)
TX01327,C0655,2025-11-19,21,Female,Tabuk,Student,15615,2106,4,526.5,1,637.25,Electronics,General Store,App,5,0.149,103,Late,Delayed (Reported)
TX01328,C0797,2024-08-06,39,Female,Riyadh,Employed,13787,1724,4,431,0,0,Furniture,Home Centre,Web,3,0.097,0,Paid on time,Not Reported
TX01329,C0727,2024-08-12,34,Female,Jeddah,Employed,12208,3355,4,838.75,0,0,Travel,flyadeal,App,5,0.216,75,Late,Delayed (Reported)
TX01330,C0681,2024-02-11,53,Male,Jeddah,Employed,16855,1431,4,357.75,0,0,Electronics,General Store,App,2,0.048,0,Paid on time,Not Reported
TX01331,C0006,2025-04-14,64,Male,Jeddah,Employed,16790,4089,4,1022.25,0,0,Electronics,General Store,Web,7,0.222,162,Missed,Delayed (Reported)
TX01332,C0260,2025-02-10,19,Female,Riyadh,Student,19208,2414,4,603.5,0,0,Electronics,General Store,App,5,0.125,78,Late,Delayed (Reported)
TX01333,C0337,2024-08-17,54,Male,Riyadh,Self-employed,17130,1276,4,319,0,0,electronics,General Store,App,5,0.124,143,Missed,Delayed (Reported)
TX01334,C0187,2025-04-27,53,Female,Jeddah,Self-employed,16724,2695,4,673.75,0,0,Furniture,IKEA,App,7,0.202,59,Late,Delayed (Reported)
TX01335,C0643,2025-05-12,62,Male,Yanbu,Employed,22891,3345,4,836.25,0,0,Travel,Saudia Airlines,App,4,0.096,0,Paid on time,Not Reported
TX01336,C0684,2025-05-27,22,Female,Riyadh,Student,19510,267,3,66.75,0,0,Dining,Herfy,Web,5,0.096,192,Late,Defaulted (Blacklisted)
TX01337,C0477,2024-01-19,49,Female,Riyadh,Employed,22723,1420,4,355,0,0,Electronics,General Store,App,5,0.095,135,Late,Delayed (Reported)
TX01338,C0185,2024-02-21,23,Female,Jeddah,Employed,9048,928,3,232,0,0,Groceries,Othaim Markets,In-Store,1,0.026,0,Paid on time,Not Reported
TX01339,C0649,2025-11-25,34,Male,Arar,Employed,8403,2504,4,626,1,541.75,furniture,Abyat,App,3,0.182,0,Paid on time,Not Reported
TX01340,C0284,2024-09-04,57,Female,Tabuk,Unemployed,2454,851,3,212.75,0,0,Electronics,General Store,App,2,0.27,0,Paid on time,Not Reported
TX01341,C0198,2025-11-11,42,Female,Riyadh,Employed,12311,2603,4,650.75,1,357.75,Electronics,General Store,In-Store,6,0.236,172,Missed,Delayed (Reported)
TX01342,C0293,2025-09-09,60,Male,Yanbu,Employed,18678,1922,4,480.5,0,0,Furniture,Midas,In-Store,3,0.074,0,Paid on time,Not Reported
TX01343,C0313,2024-11-17,56,Female,Buraidah,Unemployed,2484,441,3,110.25,0,0,groceries,Carrefour,In-Store,2,0.226,0,Paid on time,Not Reported
TX01344,C0463,2025-03-28,46,Female,Jeddah,Employed,16767,3443,4,860.75,0,0,Electronics,General Store,App,5,0.159,168,Late,Delayed (Reported)
TX01345,C0394,2025-08-15,50,Female,Dammam,Employed,18033,918,4,229.5,0,0,Electronics,General Store,Web,4,0.088,0,Paid on time,Not Reported
TX01346,C0769,2025-11-06,63,Female,Jeddah,Employed,18871,759,4,189.75,1,966,Electronics,General Store,In-Store,3,0.058,0,Paid on time,Not Reported
TX01347,C0531,2024-12-21,55,Female,Dhahran,Employed,19245,2301,3,575.25,0,0,electronics,General Store,App,5,0.123,106,Late,Delayed (Reported)
TX01348,C0705,2025-11-28,59,Male,Dhahran,Employed,23423,4577,4,1144.25,1,892.5,Electronics,General Store,App,7,0.164,53,Late,Delayed (Reported)
TX01349,C0731,2024-09-13,26,Female,Tabuk,Employed,13950,2096,4,524,0,0,Electronics,General Store,App,4,0.134,0,Paid on time,Not Reported
TX01350,C0545,2025-10-13,50,Female,Al-Jubail,Employed,19597,2579,4,644.75,0,0,Travel,Saudia Airlines,Web,7,0.171,108,Late,Delayed (Reported)
TX01351,C0382,2024-12-11,24,Male,Yanbu,Student,4364,1010,4,252.5,0,0,Fashion,Centerpoint,App,3,0.264,0,Paid on time,Not Reported
TX01352,C0190,2025-04-16,42,Male,Riyadh,Employed,16278,543,4,135.75,0,0,Groceries,Danube,Web,2,0.036,0,Paid on time,Not Reported
TX01353,C0527,2024-08-20,57,Female,Riyadh,Employed,22495,3315,4,828.75,0,0,Electronics,General Store,App,5,0.117,31,Missed,Delayed (Reported)
TX01354,C0248,2025-04-05,22,Male,Jeddah,Student,15316,2077,4,519.25,0,0,Fashion,Namshi,App,2,0.063,0,Paid on time,Not Reported
TX01355,C0304,2025-04-12,63,Male,RIYADH,Employed,23241,1103,4,275.75,0,0,Electronics,General Store,App,7,0.128,210,Missed,Defaulted (Blacklisted)
TX01356,C0587,2025-07-27,49,Male,Abha,Employed,24303,2406,4,601.5,0,0,electronics,General Store,App,2,0.043,0,Paid on time,Not Reported
TX01357,C0192,2025-09-26,28,Male,Jazan,Self-employed,13813,2484,3,621,0,0,Groceries,Danube,App,7,0.24,200,Missed,Defaulted (Blacklisted)
TX01358,C0579,2024-08-13,65,Male,Jeddah,Employed,21124,1479,4,369.75,0,0,Fashion,Fendi,App,4,0.081,0,Paid on time,Not Reported
TX01359,C0766,2025-04-10,39,Male,RIYADH,Employed,13339,2439,4,609.75,0,0,Electronics,General Store,Web,5,0.181,118,Late,Delayed (Reported)
TX01360,C0776,2024-07-08,40,Male,Al-Jubail,Employed,13804,2521,4,630.25,0,0,fashion,Dior,App,1,0.046,0,Paid on time,Not Reported
TX01361,C0700,2025-02-25,58,Male,Riyadh,Employed,17289,3974,4,993.5,0,0,Electronics,General Store,Web,2,0.083,0,Paid on time,Not Reported
TX01362,C0080,2024-10-05,38,Male,Jazan,Employed,17069,2225,4,556.25,0,0,Electronics,General Store,App,5,0.138,142,Late,Delayed (Reported)
TX01363,C0163,2025-02-05,20,Male,Riyadh,Student,18499,3280,3,820,0,0,Groceries,Panda,App,4,0.117,0,Paid on time,Not Reported
TX01364,C0101,2025-11-06,32,Female,Dammam,Employed,15250,1726,4,431.5,1,872.25,furniture,Home Centre,Web,4,0.117,0,Paid on time,Not Reported
TX01365,C0102,2025-12-27,64,Female,Jeddah,Employed,17720,1464,4,366,2,265.5,Furniture,Midas,Web,2,0.046,0,Paid on time,Not Reported
TX01366,C0667,2025-12-11,32,Male,Al Khobar,Self-employed,6550,814,4,203.5,2,727,Electronics,General Store,App,5,0.306,209,Late,Defaulted (Blacklisted)
TX01367,C0483,2024-06-07,49,Female,Yanbu,Employed,18573,2217,3,554.25,0,0,furniture,IKEA,App,3,0.078,0,Paid on time,Not Reported
TX01368,C0221,2025-04-08,34,Male,Mecca,Employed,15325,2273,4,568.25,0,0,Electronics,General Store,App,4,0.125,0,Paid on time,Not Reported
TX01369,C0311,2024-07-27,20,Female,Medina,Student,10064,1097,4,274.25,0,0,Fashion,Chanel,App,1,0.027,0,Paid on time,Not Reported
TX01370,C0690,2025-08-16,62,Male,Riyadh,Employed,18184,4091,4,1022.75,0,0,Electronics,General Store,App,7,0.205,175,Late,Delayed (Reported)
TX01371,C0199,2025-01-10,47,Male,Dhahran,Employed,15162,432,3,108,0,0,Dining,Kudu,Web,6,0.156,127,Late,Delayed (Reported)
TX01372,C0229,2025-10-01,37,Male,Medina,Self-employed,4080,230,4,57.5,0,0,Fashion,Mango,Web,2,0.124,0,Paid on time,Not Reported
TX01373,C0297,2025-05-27,64,Male,Hail,Employed,16010,273,4,68.25,0,0,Electronics,General Store,App,6,0.145,164,Late,Delayed (Reported)
TX01374,C0026,2025-03-04,44,Male,Riyadh,Self-employed,11604,1280,4,320,0,0,Electronics,General Store,App,7,0.26,152,Missed,Delayed (Reported)
TX01375,C0093,2025-06-22,53,Male,Medina,Self-employed,14134,1387,4,346.75,0,0,Electronics,General Store,App,5,0.152,67,Missed,Delayed (Reported)
TX01376,C0252,2025-07-14,52,Male,Al-Jubail,Employed,13075,2876,4,719,0,0,Electronics,General Store,App,3,0.124,0,Paid on time,Not Reported
TX01377,C0593,2025-04-18,43,Female,Jeddah,Employed,9978,318,4,79.5,0,0,Electronics,General Store,App,5,0.188,0,Paid on time,Not Reported
TX01378,C0707,2025-06-15,58,Male,Al Khobar,Employed,22611,2492,4,623,0,0,Travel,flynas,App,6,0.127,207,Late,Defaulted (Blacklisted)
TX01379,C0431,2025-02-21,21,Male,Al Khobar,Student,16380,4120,4,1030,0,0,Electronics,General Store,App,4,0.145,0,Paid on time,Not Reported
TX01380,C0263,2024-08-13,26,Male,Riyadh,Unemployed,1307,316,3,79,0,0,Fashion,Chanel,App,1,0.06,0,Paid on time,Not Reported
TX01381,C0316,2024-12-14,38,Male,Mecca,Employed,15834,359,4,89.75,0,0,Fashion,Dior,Web,3,0.063,0,Paid on time,Not Reported
TX01382,C0171,2025-08-22,65,Male,Al-Ahsa,Unemployed,1967,679,3,169.75,0,0,Fashion,Zara,Web,6,1.23,55,Missed,Delayed (Reported)
TX01383,C0697,2024-11-16,39,Female,Dammam,Unemployed,2716,833,3,208.25,0,0,Groceries,Danube,App,1,0.077,0,Paid on time,Not Reported
TX01384,C0120,2025-06-25,46,Male,Abha,Employed,20891,1858,4,464.5,0,0,Electronics,General Store,App,7,0.151,86,Late,Delayed (Reported)
TX01385,C0180,2024-11-15,56,Male,Riyadh,Employed,23479,4511,4,1127.75,0,0,Beauty,Boots,App,1,0.048,0,Paid on time,Not Reported
TX01386,C0270,2025-01-14,45,Male,Medina,Employed,17965,543,4,135.75,0,0,Electronics,General Store,In-Store,5,0.108,0,Paid on time,Not Reported
TX01387,C0004,2024-09-07,41,Male,Jeddah,Employed,19868,1616,4,404,0,0,Electronics,General Store,App,5,0.111,146,Missed,Delayed (Reported)
TX01388,C0674,2025-08-17,57,Male,Tabuk,Employed,16588,2475,4,618.75,0,0,Electronics,General Store,App,6,0.173,147,Missed,Delayed (Reported)
TX01389,C0358,2025-08-18,40,Female,Abha,Self-employed,16893,2647,4,661.75,0,0,Beauty,Boots,App,6,0.172,71,Late,Delayed (Reported)
TX01390,C0119,2024-07-27,64,Female,Tabuk,Employed,15168,4894,4,1223.5,0,0,Electronics,General Store,App,5,0.199,143,Late,Delayed (Reported)
TX01391,C0789,2025-08-21,31,Male,Medina,Employed,18512,3980,4,995,0,0,Electronics,General Store,Web,3,0.102,0,Paid on time,Not Reported
TX01392,C0048,2025-05-05,64,Male,Riyadh,Employed,19961,3256,4,814,0,0,Fashion,Centerpoint,App,7,0.176,77,Late,Delayed (Reported)
TX01393,C0684,2025-11-03,22,Female,Riyadh,Student,6658,471,3,117.75,1,97.5,groceries,Panda,App,5,0.288,0,Paid on time,Not Reported
TX01394,C0521,2025-09-25,33,Female,Mecca,Self-employed,7969,2668,4,667,0,0,Furniture,IKEA,Web,6,0.366,153,Late,Delayed (Reported)
TX01395,C0558,2024-06-25,37,Female,Hail,Self-employed,19443,490,4,122.5,0,0,electronics,General Store,Web,2,0.029,0,Paid on time,Not Reported
TX01396,C0385,2024-08-26,64,Female,Mecca,Unemployed,2010,373,3,93.25,0,0,electronics,General Store,App,3,0.494,97,Missed,Delayed (Reported)
TX01397,C0049,2025-08-24,30,Male,Tabuk,Employed,16514,2326,4,581.5,0,0,Beauty,Nice One,Web,2,0.062,0,Paid on time,Not Reported
TX01398,C0499,2025-12-05,54,Female,Dammam,Employed,16183,4313,4,1078.25,2,2234,Furniture,Home Centre,App,6,0.206,117,Late,Delayed (Reported)
TX01399,C0568,2025-09-21,30,Male,Dammam,Employed,11557,1367,4,341.75,0,0,Fashion,Chanel,App,6,0.224,105,Late,Delayed (Reported)
TX01400,C0586,2025-04-24,19,Male,Medina,Student,18953,839,4,209.75,0,0,beauty,Boots,App,2,0.035,0,Paid on time,Not Reported
TX01401,C0212,2025-04-21,33,Female,Medina,Employed,18041,1475,4,368.75,0,0,Electronics,General Store,In-Store,4,0.095,0,Paid on time,Not Reported
TX01402,C0474,2025-08-15,25,Male,Jeddah,Employed,14591,856,4,214,0,0,Fashion,Fendi,In-Store,2,0.046,0,Paid on time,Not Reported
TX01403,C0255,2025-01-05,39,Female,Al Khobar,Employed,12649,2392,4,598,0,0,Electronics,General Store,App,5,0.19,209,Missed,Defaulted (Blacklisted)
TX01404,C0787,2025-08-19,20,Male,Dhahran,Student,13472,4232,4,1058,0,0,Electronics,General Store,App,2,0.112,0,Paid on time,Not Reported
TX01405,C0016,2025-01-08,29,Male,Al Khobar,Employed,13463,3605,4,901.25,0,0,Furniture,Midas,App,6,0.234,34,Missed,Delayed (Reported)
TX01406,C0485,2024-11-13,26,Female,Riyadh_City,Employed,12449,3048,4,762,0,0,Electronics,General Store,In-Store,2,0.097,0,Paid on time,Not Reported
TX01407,C0269,2024-11-05,25,Female,Riyadh  ,Employed,6197,1050,4,262.5,0,0,electronics,General Store,App,4,0.26,0,Paid on time,Not Reported
TX01408,C0534,2024-09-13,61,Male,Jeddah,Employed,16994,4637,3,1159.25,0,0,Electronics,General Store,Web,3,0.121,0,Paid on time,Not Reported
TX01409,C0161,2024-05-19,50,Female,RIYADH,Employed,14754,3560,4,890,0,0,Electronics,General Store,App,1,0.06,0,Paid on time,Not Reported
TX01410,C0168,2025-05-13,55,Male,Dammam,Self-employed,6109,2027,4,506.75,0,0,Electronics,General Store,App,2,0.157,0,Paid on time,Not Reported
TX01411,C0326,2025-04-17,39,Female,Dammam,Employed,17216,3291,4,822.75,0,0,Furniture,IKEA,App,7,0.205,160,Missed,Delayed (Reported)
TX01412,C0139,2025-08-15,27,Male,Dammam,Employed,5677,1433,4,358.25,0,0,Beauty,Sephora,App,5,0.38,193,Late,Defaulted (Blacklisted)
